job_id,parent_id,url,sub_job_id,routing_key,recorded_throughput
96bcb907-fcaf-46fb-8fb8-2346a615bff4,96bcb907-fcaf-46fb-8fb8-2346a615bff4,http://125.67.244.19:7777/piece/baga6ea4seaqplw5tyz534wam4zoqtqywnvhacmj3wneqd52tlvbcarlu6ub3qbq,7846e223-742c-4253-8cc5-f5898dfb850b,singapore,73.52573288231541
8a3107e8-772e-41ac-8d90-550684e1c371,8a3107e8-772e-41ac-8d90-550684e1c371,https://cesginc.com/piece/baga6ea4seaqlmf34rja2d5erth6uge6hixwoca3o5y2mphh2ko2d4qgcw55u4mq,2f4843a9-099f-44b2-a8e9-8e62b17770a9,singapore,65.27415205853414
852e3844-8682-4864-8743-eb6cae0cbf31,852e3844-8682-4864-8743-eb6cae0cbf31,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,4332d13b-86ad-4d68-9460-3d2498a766ad,us_east,65.03007703051492
aef4f589-395e-4fed-b4a0-90e6ad20134a,aef4f589-395e-4fed-b4a0-90e6ad20134a,https://f010479.twinquasar.io/piece/baga6ea4seaqfhg3glmn7wfousy3tyemhferh3qr6p4yynuyjdnkl3ytyuerhynq,05e81d10-ea99-46c5-9856-54482b14ddcf,us_east,63.59300537594551
a46dc055-fcaf-4757-92e1-24b217c6e21f,a46dc055-fcaf-4757-92e1-24b217c6e21f,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,498d2432-ba1a-411c-be6b-530cd9af24e2,hong_kong,63.105688004619374
1bfb1e34-42e4-477a-ab96-8c83e2e8597a,1bfb1e34-42e4-477a-ab96-8c83e2e8597a,https://misc.quimian.com/misc/debian-12.11.0-amd64-netinst.iso,451b4d52-d6bb-4a18-95d0-5ca00c60a2c6,us_east,61.612101349800376
c2ff83c6-263f-4bbf-a8f3-af5164ad62af,c2ff83c6-263f-4bbf-a8f3-af5164ad62af,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,ef198208-6a7f-4a30-9cba-3f55295ed4c2,us_east,61.0360675208531
d91afa3b-be78-4f10-8de1-e385d0e28c21,d91afa3b-be78-4f10-8de1-e385d0e28c21,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,8a195fa0-d38d-4abc-85e2-ba85d7063007,singapore,59.81145759961304
86873df7-323e-40b9-a8b5-f13e825c4437,86873df7-323e-40b9-a8b5-f13e825c4437,http://157.148.101.187:58421/piece/baga6ea4seaqnzy6ye4p53dv4d6vos3vjrvoudbfbd4mqphwarz5gkjurgxhtudy,1311eb85-8f3c-46a3-a503-5402de4215c0,us_east,56.97599940384549
023624df-e299-4cdd-8228-2c529182642d,023624df-e299-4cdd-8228-2c529182642d,http://54.209.183.46:7777/piece/baga6ea4seaqcv5sjnvugabhwnipchkciutpo5nddrb3ddkj5qzmqnu5yregi4pi,bb21188c-3636-4633-bf6f-b269bbc54048,us_east,56.05285719429087
a46dc055-fcaf-4757-92e1-24b217c6e21f,a46dc055-fcaf-4757-92e1-24b217c6e21f,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,71db46de-5f75-43c5-8747-02ed9e2e32d2,hong_kong,55.18898051031738
c2ff83c6-263f-4bbf-a8f3-af5164ad62af,c2ff83c6-263f-4bbf-a8f3-af5164ad62af,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,c6a1d43f-c2ec-499e-b2cb-ec8b8f8ddd36,us_east,54.85806345686888
c7057de1-b64e-48ac-aafe-cc17cdd37556,c7057de1-b64e-48ac-aafe-cc17cdd37556,http://125.67.244.19:7777/piece/baga6ea4seaqplw5tyz534wam4zoqtqywnvhacmj3wneqd52tlvbcarlu6ub3qbq,11af8522-5620-46ed-8421-7053249ba359,us_east,53.04589188395314
96bcb907-fcaf-46fb-8fb8-2346a615bff4,96bcb907-fcaf-46fb-8fb8-2346a615bff4,http://125.67.244.19:7777/piece/baga6ea4seaqplw5tyz534wam4zoqtqywnvhacmj3wneqd52tlvbcarlu6ub3qbq,a130ea89-8457-4238-8d48-d02340e4af86,singapore,52.93508635197369
